sku;name;tags;images;description;categories;originalCategory;weight;length;width;height;brand;type;published;Visibility in catalog;is_featured
M2A-I7;GAMING, I7, 32GB, 1TB SSD, RTX3060, WIN11H;;https://www.micropointsa.co.za/assets/images/products/midrand/original/m2a-i7-4.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/m2a-i7-3.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/m2a-i7-2.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/m2a-i7.jpg;"<p><strong>&nbsp;</strong><strong>GAMING,I7,32GB,1TB SSD,RTX3060,WIN11H - M2A-I7</strong></p><p><strong>ACEMAGIC M2A STARSHIP - i7</strong></p><p><strong>CPU: Intel Core i7-12700H Processor, 14 Cores/20&nbsp;</strong></p><p><strong>Threads (24 MB Intel Smart Cache, Base Frequency&nbsp;</strong></p><p><strong>2.5GHz, Turbo Frequency Up To 4.7 GHz)</strong></p><p><strong>Graphics: NVIDIA GeForce RTX 3060 (12GB GDDR6 Memory)</strong></p><p><strong>Memory: 32GB DDR5 4800MT/s Dual channel</strong></p><p><strong>Storage: 1TB M.2 2280 PCIe3.0 x 4 NVMe SSD</strong></p><p><strong>Wireless Connectivity:</strong> <strong>M.2 2230 WiFi 6 Support + BT5.2</strong></p><p><strong>Video Output</strong></p><p><strong>HDMI 2.0 x 2 (4K@60Hz</strong><strong>)</strong></p><p>USB4 TYPE-C x 1 (8K@60Hz)</p><p><strong>DP1.4 x 1 (8K@60Hz</strong><strong>)</strong></p><p><strong>Audio Output</strong></p><p><strong>HDMI 2.0 x 2&nbsp;</strong></p><p>USB4 TYPE-C x 1</p><p><strong>DP1.4 x 1</strong></p><p>Audio Jack</p><p><strong>Ports &amp; Buttons</strong></p><p><strong>2.5G RJ45 Gigabit Ethernet Port x 2</strong></p><p>USB3.2 Gen2 Type-A Port x 3</p><p>USB3.2 Gen1 Type-A Port x 3</p><p>USB4 TYPE-C x 1(8K@60Hz)</p><p>Power Button x 1</p><p>5.5/2.5mm DC IN Jack x 1</p><p><strong>HDMI 2.0 x 2</strong></p><p><strong>DP1.4 x 1</strong></p><p>3.5mm Phone Jack x 1</p><p><strong>Power:&nbsp;</strong>DC 19.1V/9.47A, DC5.5/2.5mm</p><p><strong>Dimension &amp; Weight:</strong> 315 x 255 x 198mm</p><p><strong>System: Windows 11 Home</strong></p><p><br></p><p><br></p>";Computers Laptops & Electronics > Mini Pcs > Complete Systems;MINI PC > GAMING;;;;;ACEMAGIC;simple;1;visible;0
MCSD512GB;DM MICRO SD CLASS 10 512GB;;https://www.micropointsa.co.za/assets/images/products/midrand/original/mcsd512gb-2.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/mcsd512gb.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/mcsd512gb-3.jpg;"<p><strong>DM MICRO SD CLASS 10 512GB - MCSD512GB</strong></p><p><strong>Product&nbsp;</strong><strong>Item:</strong> DM Ultra+U1</p><p><strong>Product Name</strong>: Robot Micro SDHC/XC (TF) Card</p><p><strong>Capacity:</strong> 512GB</p><p><strong>Size</strong>: 15 x 11 x 1.0mm</p><p><strong>Weight:</strong> 0.5g</p><p><strong>Working Voltage</strong>: 2.7 - 3.6V</p><p><strong>Speed Class: &nbsp;</strong>Class10</p><p><strong>Memory Temperature</strong>: -40 deg C - 85 deg C</p><p><strong>Working Temperature</strong>: -25 deg C - 85 deg C</p><p><strong>Warranty</strong>: 3 Years</p>";Computers Laptops & Electronics > Storage Media > Micro SD;MEMORY > MICRO SD;;;;;DM;simple;1;visible;0
MEM1024800;DESKTOP 1GB DDR2 800MHZ MEM;;https://www.micropointsa.co.za/assets/images/products/midrand/original/mem1024800.jpg;;Computers Laptops & Electronics > Desktop Components > Memory > Desktop Memory;MEMORY > DESKTOP MEMORY;;;;;MICROWORLD;simple;1;visible;0
MOBMEM1GB;NOTEBOOK 1GB DDR2 667MHZ MEM;;https://www.micropointsa.co.za/assets/images/products/midrand/original/mobmem1gb.jpg;;Computers Laptops & Electronics > Notebook Components > Memory;MEMORY > NOTEBOOK MEMORY;;;;;;simple;1;visible;0
MOBMEM1GBPC400;NOTEBOOK 1GB DDR1 333/400MHZ MEM;;https://www.micropointsa.co.za/assets/images/products/midrand/original/mobmem1gbpc400.jpg;;Computers Laptops & Electronics > Notebook Components > Memory;MEMORY > NOTEBOOK MEMORY;;;;;;simple;1;visible;0
MOBMEM512PC400;NOTEBOOK 512MB DDR1 333MHZ  MEM;;https://www.micropointsa.co.za/assets/images/products/midrand/original/mobmem512pc400.jpg;;Computers Laptops & Electronics > Notebook Components > Memory;MEMORY > NOTEBOOK MEMORY;;;;;;simple;1;visible;0
MP20 (N150-8/256);8G /256GB ,INTEL N150, W PRO;;https://www.micropointsa.co.za/assets/images/products/midrand/original/mp20_(n150-8-256)-3.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/mp20_(n150-8-256).jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/mp20_(n150-8-256)-2.jpg;"<p><strong>8G /256GB ,INTEL N150, W PRO - MP20 (N150-8/256)</strong></p><p><strong>Blackview MP20&nbsp;</strong></p><p><strong>Intel Twin Lake N150 3.60 GHz CPU</strong></p><p><strong>13th Gen Twin Lake&nbsp;</strong></p><p><strong>Specifications</strong></p><p><strong>Brand: Blackview</strong></p><p><strong>Model: MP20</strong></p><p><strong>Memory: 8GB</strong></p><p><strong>Storage: 256GB&nbsp;</strong></p><p>4K Dual Screens Display Support</p><p><strong>Connectivity</strong></p><p>WiFi 6 &amp; Bluetooth 5.2</p><p>2 x USB 3.2</p><p>2 x USB 2.0</p><p><strong>1000Mbps Ethernet Port</strong></p><p><strong>HDMI 2.0</strong></p><p><strong>DP 1.4,</strong></p><p><strong>Windows 11 Pro OS</strong></p><p><strong>&nbsp;</strong></p><p><strong>&nbsp;</strong></p><p><strong>&nbsp;</strong></p>";Computers Laptops & Electronics > Mini Pcs > Complete Systems;MINI PC > INTEL CELERON;;;;;BLACKVIEW;simple;1;visible;0
MP200;BLACKVIEW I5-11400, 16GB, 512GB SSD, WIN11P;;https://www.micropointsa.co.za/assets/images/products/midrand/original/mp200-3.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/mp200-2.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/mp200.jpg;"<p><strong>BLACKVIEW I5-11400,16GB,512GB SSD,WIN11P - MP200</strong></p><p><strong>Model:</strong> <strong>MP200</strong></p><p><strong>Display: 4K Ultra-HD</strong></p><p><strong>CPU:&nbsp;Intel Core i5-11400H</strong></p><p><strong>GPU:&nbsp;Intel Ultra-HD Graphics</strong></p><p><strong>Cache: 12M</strong></p><p><strong>Burst Frequency: Up to 4.50 GHz</strong></p><p><strong>Base Frequency:&nbsp;2.7 GHz</strong></p><p><strong>Processor Core: 6 Cores</strong></p><p><strong>Processor Thread: 12 Threads</strong></p><p><strong>RAM: 16GB DDR4, 3200Mhz</strong></p><p><strong>RAM Expansion: Up to 128GB&nbsp;</strong></p><p><strong>SSD: 512GB M.2</strong></p><p><strong>Expandable Storage:&nbsp;</strong>Max 2TB 2.5 HDD</p><p><strong>Wi-Fi:&nbsp;</strong>Wi-Fi 6, Dual Band: 2.4G + 5G</p><p><strong>Bluetooth</strong>:<strong>&nbsp;</strong>Bluetooth 5.2</p><p><strong>LAN</strong>: Support<strong>&nbsp;</strong>100/1000Mbps</p><p><strong>Front Ports</strong></p><p>2 x USB 3.2 Gen2</p><p>2 x USB 3.2 Gen2</p><p>1 x 15W Type-C</p><p>1 x 3.5mm HP/MIC TRRS</p><p>1 x Power Button</p><p><strong>Back Ports</strong></p><p>2 x USB 3.2 Gen2</p><p><strong>1 x HDMI 2.0</strong></p><p>1 x Display Port</p><p>1 x RJ45 LAN 1 x Clear CMOS Button 1 x 5.5mm DC Connector</p><p><strong>Dimension:&nbsp;</strong>183.2 x 150 x 75.5mm</p><p><strong>Weight:&nbsp;</strong>690g</p><p><strong>OS: Windows 11 Professional&nbsp;</strong></p><p><strong><strong>Warranty: <strong>&nbsp;<strong>1 Year</strong></strong></strong></strong></p><p><strong>&nbsp;</strong></p><p><strong>&nbsp;</strong></p>";Computers Laptops & Electronics > Mini Pcs > Complete Systems;MINI PC > INTEL CORE I5;;;;;BLACKVIEW;simple;1;visible;0
MP200-I9-1TB;BLACKVIEW MINI, I9, 16GB, 1TB SSD, WIN11P;;https://www.micropointsa.co.za/assets/images/products/midrand/original/mp200-i9-1tb.jpg;"<p><strong>BLACKVIEW MINI, I9,16GB,1TB SSD,WIN11P - MP200-I9-1TB</strong></p><p><strong>Blackview MP200 Mini Desktop PC&nbsp;</strong></p><p><strong><strong>11th Gen</strong>&nbsp;</strong></p><p><strong>Model: MP200</strong></p><p><strong>Processor: Intel Lake Core i9-11900H, 2.1Ghz with Turbo Boost up to 4.9Ghz 24MB&nbsp;</strong></p><p><strong>Ram: 16GB DDR4-3200 Memory</strong></p><p><strong>SSD: 1TB M.2 2280 SSD</strong></p><p><strong>Expandable Storage: Max 2TB 2.5 HDD</strong></p><p><strong>No Optical Drive</strong></p><p><strong>GPU: Intel Ultra HD Graphics</strong></p><p><strong>Display: 4K Ultra- HD</strong></p><p><strong>WIFI:&nbsp;</strong>WiFi 6, Dual Band: 2.4G+5G</p><p><strong>Bluetooth: &nbsp;</strong>Bluetooth 5.2</p><p><strong>LAN: 100/1000Mbps</strong></p><p><strong>Front I/O</strong></p><p>2 x USB3.2 Gen2</p><p>1 X 15W Type C</p><p>1 x 3.5mm HP /MIC TRRS</p><p>1 x Power Button</p><p><strong>Back I/O</strong></p><p>2 x USB3.2 Gen2</p><p><strong>1 x HDMI 2.0</strong></p><p>1 x Display Port</p><p><strong>1x RJ45 LAN</strong></p><p>1 x Clear CMOS Button</p><p>1 x 5<strong>.</strong>5mm DC Connector</p><p><strong>OS: Windows 11 Professional 64 Bit&nbsp;</strong></p><p><strong>Warranty: 1 Year&nbsp;</strong></p><p><br></p><p><br></p><p><br></p>";Computers Laptops & Electronics > Mini Pcs > Complete Systems;MINI PC > INTEL I9;;;;;BLACKVIEW;simple;1;visible;0
MP60-N150;MINI PC, N150, 16GB, 512GB SSD, WIN11P;;https://www.micropointsa.co.za/assets/images/products/midrand/original/mp60-n150.jpg;"<p><strong>MINI PC, N150,16GB,512GB SSD,WIN11P - MP60-N150</strong></p><p><strong>Blackview MP60 Mini PC Intel N150</strong></p><p><strong>Intel Celeron Processor Quad Core</strong></p><p><strong>Feature: Specification</strong></p><p><strong>Processor: Intel Twin Lake N150 <br></strong></p><p><strong>Processor Speed: 2.9 GHz / 3.4 GHz<br></strong></p><p><strong>Processor Count: 4<br></strong></p><p><strong>RAM &amp; SSD: 16GB RAM + 512GB SSD</strong></p><p><strong>Memory Type: DDR4 SDRAM<br></strong></p><p><strong>Expandable Storage: Up to 2TB</strong></p><p><strong>Memory Type: DDR4 SDRAM</strong></p><p><strong>4K Intel UHD Graphics</strong></p><p><strong>Ports &amp; Connectivity</strong></p><p><strong>USB Ports:&nbsp;</strong>2 x USB 2.0, 2 x USB 3.0 Type-A</p><p><strong>HDMI Ports: 2 Ports</strong></p><p><strong>RJ45 (LAN) Ports: 2 x LAN Ports</strong></p><p>Wi-Fi 5 + Bluetooth 4.2</p><p><strong>Audio</strong>: 3.5mm Phone Jack x 1</p><p><strong>VESA Wall Mount Support</strong></p><p><strong>Power Supply</strong>: Input 100 - 240V 50/60Hz, Output 12V / 4A DC 5.5 x 2.1mm</p><p><strong>Color:</strong> Black, Red</p><p><strong>Weighing:</strong> 390g - 128 x 128 x 52mm</p><p><strong>Operating System Windows 11 Pro</strong></p><p><strong>&nbsp;</strong></p><p><br></p><p><br></p><p><br></p><p><br></p>";Computers Laptops & Electronics > Mini Pcs > Complete Systems;MINI PC > INTEL CELERON;;;;;BLACKVIEW;simple;1;visible;0
MSC300-128GB;ACER MSC300 UHS-I 128GB MICRO-SD;;https://www.micropointsa.co.za/assets/images/products/midrand/original/msc300-128gb-2.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/msc300-128gb.jpg;"<p><strong>ACER MSC300 UHS-I 128GB MICRO-SD - MSC300-128GB</strong></p><p><strong>SC300 Memory Card Product Specifications</strong></p><p><strong>Interface:</strong> UHS-I</p><p><strong>Standard:</strong> SD 3.0</p><p><strong>Capacity: 128 GB</strong></p><p><strong>Max. Sequential Read Speed</strong>: 160 MB/s</p><p><strong>Max. Sequential Write Speed</strong>: 70 MB/s</p><p><strong>Speed Class</strong>: C10, U3, V30</p><p><strong>Dimensions:</strong> 24.0 x 32.0 x 2.1 mm</p><p><strong>Weight:</strong> 1.8 g</p><p><strong>Storage Temperature</strong>: -40 C to 85 C</p><p><strong>Working Temperature</strong>: -25 C to 85 C</p><p><strong>Shock Resistant</strong>: 1000 G / 0.5 ms</p><p><strong>Warranty: &nbsp;5Year Limited Warranty- (1st Year FRR Warranty (Fetch, Repair, Return)</strong></p><p><strong>""Terms And Condition Apply""</strong></p><p><br></p><p><br></p>";Computers Laptops & Electronics > Storage Media > Micro SD;MEMORY > MICRO SD;;;;;ACER;simple;1;visible;0
MSC300-256GB;ACER MSC300 UHS-I 256GB MICRO-SD;;https://www.micropointsa.co.za/assets/images/products/midrand/original/msc300-256gb-2.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/msc300-256gb.jpg;"<p><strong>ACER MSC300 UHS-I 256GB MICRO-SD - MSC300-256GB</strong></p><p><strong>SC300 Memory Card Product Specifications</strong></p><p><strong>Interface:</strong> UHS-I</p><p><strong>Standard:</strong> SD 3.0</p><p><strong>Capacity: 256 GB</strong></p><p><strong>Max. Sequential Read Speed</strong>: 160 MB/s</p><p><strong>Max. Sequential Write Speed</strong>: 70 MB/s</p><p><strong>Speed Class</strong>: C10, U3, V30</p><p><strong>Dimensions:</strong> 24.0 x 32.0 x 2.1 mm</p><p><strong>Weight:</strong> 1.8 g</p><p><strong>Storage Temperature</strong>: -40 C to 85 C</p><p><strong>Working Temperature</strong>: -25 C to 85 C</p><p><strong>Shock Resistant</strong>: 1000 G / 0.5 ms</p><p><strong>Warranty: &nbsp;5-Year Limited Warranty- (1st Year FRR Warranty (Fetch, Repair, Return)</strong></p>";Computers Laptops & Electronics > Storage Media > Micro SD;MEMORY > MICRO SD;;;;;ACER;simple;1;visible;0
N3ES-I31215U-8/256-PRO;MINI PC, I3, 8GB, 256GB, WIN11 PRO;;https://www.micropointsa.co.za/assets/images/products/midrand/original/n3es-i31215u-8-256-pro-2.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/n3es-i31215u-8-256-pro.jpg;"<p><strong>DECIBELL I3 1215U 8/256GB WIN PRO - N3ES-I31215U-8/256-PRO</strong></p><p><strong>&nbsp;N3ES-I31215U-8/256-PRO - With A Vesa Bracket</strong></p><p><strong>Specs</strong></p><p><strong>CPU:</strong> <strong>Intel Core i3 - 1215U</strong></p><p><strong>Memory:</strong> <strong>8GB, 2 Slots - Max - Up to 64GB</strong></p><p><strong>SSD: 256GB SSD</strong></p><p><strong>USB Ports:</strong><strong>&nbsp;</strong>USB 3.0 x 4, USB 2.0 x 2</p><p><strong>HDMI Ports: HDMI x 1</strong></p><p><strong>DP Ports: DP x 1</strong></p><p><strong>Audio:</strong><strong>&nbsp;3.5mm Phone Jack x 1</strong></p><p><strong>RJ45: 1</strong></p><p><strong>Type-C:&nbsp;</strong><strong>1</strong></p><p><strong>Bluetooth:&nbsp;</strong>Supports Bluetooth 4.2 /5.2</p><p><strong>I/O:&nbsp;</strong><strong>DC x 1</strong></p><p><strong>Dimensions:</strong><strong>&nbsp;</strong>128mm x 128mm x 41.30mm</p><p><strong>Software: Microsoft Windows 11 Professional&nbsp;</strong></p><p><strong>&nbsp;</strong></p><p><strong>&nbsp;</strong></p><p><strong>&nbsp;</strong></p>";Computers Laptops & Electronics > Mini Pcs > Complete Systems;MINI PC > INTEL CORE I3;;;;;DECIBELL;simple;1;visible;0
N3ES-I512450H-16/512-PRO;MINI PC I5, 16GB, 512GB SSD, WIN11 PRO;;https://www.micropointsa.co.za/assets/images/products/midrand/original/n3es-i512450h-16-512-pro.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/n3es-i512450h-16-512-pro-3.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/n3es-i512450h-16-512-pro-2.jpg;"<p><strong>MINI PC I5,16GB,512GB SSD,WIN11 PRO - N3ES-I512450H-16/512-PRO</strong></p><p><strong>Decibell N3ES Mini Desktop PC - Intel Core i5</strong></p><p><strong>Key Features</strong></p><p><strong>Intel Core i5 3.3GHz&nbsp;</strong></p><p><strong>8-Core Processor with 12 Threads</strong></p><p><strong>Memory:16GB DDR4 RAM 3200MHz</strong></p><p><strong>Storage: 512GB NVME SSD</strong></p><p><strong>Display:</strong><strong>&nbsp;15.6-inch FHD (1920x1080)&nbsp;</strong></p><p><strong>Ports &amp; Connectivity</strong></p><p><strong>2 x HDMI</strong></p><p>1 x DP</p><p>4 x USB 3.0</p><p>2 x USB 2.0</p><p><strong>1 x RJ45 Ethernet Port</strong></p><p>1 x 3.5mm Audio Jack</p><p>Wi-Fi 5 + Bluetooth 4.2</p><p><strong>What's In The Box</strong></p><p>1 x N3ES Mini Desktop PC</p><p>1 x Power Adapter</p><p><strong>Operating System: Windows 11 Pro</strong></p><p><strong>Warranty: 1 Year</strong></p><p><strong>&nbsp;</strong></p><p><strong>&nbsp;</strong></p><p><strong>&nbsp;</strong></p><p><strong>&nbsp;</strong></p><p><strong>&nbsp;</strong></p><p><strong>&nbsp;</strong></p><p><strong>&nbsp;</strong></p><p><strong>&nbsp;</strong></p>";Computers Laptops & Electronics > Mini Pcs > Complete Systems;MINI PC > INTEL CORE I5;;;;;DECIBELL;simple;1;visible;0
N3ES-I713620H-16/512-PRO;MINI PC, I7, 16GB, 512GB SSD, WIN11P;;https://www.micropointsa.co.za/assets/images/products/midrand/original/n3es-i713620h-16-512-pro.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/n3es-i713620h-16-512-pro-2.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/n3es-i713620h-16-512-pro-3.jpg;"<p><strong>MINI PC,I7,16GB,512GB SSD,WIN11P - N3ES-I713620H-16/512-PRO</strong></p><p><strong>Decibell N3ES Mini Desktop PC - Intel Core i7</strong></p><p><strong>Key Features</strong></p><p><strong>CPU: Intel Core i7 - 12450H</strong></p><p><strong>Memory: 16GB</strong></p><p><strong>Storage: 512GB SSD</strong></p><p><strong>Ports &amp; Connectivity</strong></p><p>&nbsp;4 x USB 3.0</p><p>2 x USB 2.0</p><p><strong>HDMI Ports: HDMI x 1</strong></p><p><strong>DP Ports</strong>: DP X 1</p><p><strong>Audio</strong>: 3.5mm Phone Jack x 1</p><p><strong>RJ45: &nbsp;1</strong></p><p><strong>Ty</strong><strong>pe-C: 1</strong></p><p><strong>Bluetooth:</strong> Supports Bluetooth 4.2 /5.2</p><p><strong>I/O</strong>: DC x 1</p><p><strong>Dimensions</strong>: 128mm x 128mm x 41.30mm</p><p><strong>Operating System: Windows 11 Pro</strong></p><p><strong>Warranty: 1 Year</strong></p><p><br></p><p><br></p><p><br></p>";Computers Laptops & Electronics > Mini Pcs > Complete Systems;MINI PC > INTEL CORE I7;;;;;DECIBELL;simple;1;visible;0
NMGD432F82-3000DF20;MARS RGB 2X32GB 3000MHZ 64GB KIT;;https://www.micropointsa.co.za/assets/images/products/midrand/original/nmgd432f82-3000df20.jpg;<p><strong>Neo Forza Mars 2X32GB 3000MHZ 64GB KIT -</strong> <strong>NMGD432F82-3000DF20</strong></p><p>Module Type: 288 Pin Unbuffered DIMM Non ECC</p><p>Capacity: 32GBx2</p><p>DDR4 U-DIMM 64GB (32GB*2) 3000</p><p>Frequency: 3000MHz</p><p>Data Transfer Bandwidth: 24 GB/s(PC4 24000)</p><p>CL-Value: CL15-17-17-35</p><p>Voltage: 1.35V</p><p>Heat Sink: Aluminum heat-sink</p><p>Operation System: Desktop or notebook computer with DDR4 Memory Slots, Required OS : Windows 10/8.1/8</p><p>Warranty: Lifetime Warranty</p>;Computers Laptops & Electronics > Gaming > Desktop Memory,Computers Laptops & Electronics > Desktop Components > Memory > Gaming Memory;MEMORY > GAMING;;;;;NEOFORZA;simple;1;visible;0
NMGD432F82-3200DF20;MARS RGB 2X32GB 3200MHZ 64GB KIT;;https://www.micropointsa.co.za/assets/images/products/midrand/original/nmgd432f82-3200df20.jpg;<p><strong>Neo Forza Mars 2X32GB 3200MHZ 64GB KIT -</strong> <strong>NMGD432F82-3200DF20</strong></p><p>Module Type: 288 Pin Unbuffered DIMM Non ECC</p><p>Capacity: 32GBx2</p><p>DDR4 U-DIMM 64GB (32GB*2) 3200</p><p>Frequency: 3200MHz</p><p>Data Transfer Bandwidth: 25.6 GB/s (PC4 25600)</p><p>CL-Value: CL16-18-18-36</p><p>Voltage: 1.35V</p><p>Heat Sink: Aluminum heat-sink</p><p>Operation System: Desktop or notebook computer with DDR4 Memory Slots, Required OS : Windows 10/8.1/8</p><p>Warranty: Lifetime Warranty</p>;Computers Laptops & Electronics > Gaming > Desktop Memory,Computers Laptops & Electronics > Desktop Components > Memory > Gaming Memory;MEMORY > GAMING;;;;;NEOFORZA;simple;1;visible;0
NMGD480E82-3600DF20;MARS RGB 2X8GB 3600MHZ 16GB KIT;;https://www.micropointsa.co.za/assets/images/products/midrand/original/nmgd480e82-3600df20.jpg;<p><strong>Neo Forza Mars 2X8GB 3600MHZ 16GB KIT -NMGD480E82-3600DF20</strong></p><p>Module Type: 288 Pin Unbuffered DIMM Non ECC</p><p>Capacity: 8GBx2</p><p>DDR4 U-DIMM 16GB (8GB*2) 3600</p><p>Frequency: 3600MHz</p><p>Data Transfer Bandwidth: 28.8 GMB/s (PC4 28800)</p><p>CL-Value: CL18- 19-19-39</p><p>Voltage: 1.35V</p><p>Heat Sink: Aluminum heat-sink</p><p>Operation System: Desktop or notebook computer with DDR4 Memory Slots, Required OS : Windows 10/8.1/8</p><p>Warranty: Lifetime Warranty</p>;Computers Laptops & Electronics > Gaming > Desktop Memory,Computers Laptops & Electronics > Desktop Components > Memory > Gaming Memory;MEMORY > GAMING;;;;;NEOFORZA;simple;1;visible;0
NMUD416E82-3000DG10;FAYE 1X16GB 3000MHZ SINGLE;;https://www.micropointsa.co.za/assets/images/products/midrand/original/nmud416e82-3000dg10.jpg;<p><strong>Neo Forza Faye 1X16GB 3000MHZ SINGLE - NMUD416E82-3000DG10</strong></p><p>FAYE DDR4 Spec</p><p>Module Type: 288 Pin Unbuffered DIMM Non ECC</p><p>Capacity: 16GBx1</p><p>Frequency: 3000MHz</p><p>Data Transfer: 24 GB/s</p><p>Bandwidth: (PC4 24000)</p><p>Voltage : 1.35V</p><p>CL-Value: CL15-17-17-35</p><p>Heat Sink: Aluminum heat-sink</p><p>Operation System: Desktop or notebook computer with DDR4 Memory Slots</p><p>Required OS : Windows 10/8.1/8/7/Vista/XP</p><p>Warranty: Lifetime warranty</p>;Computers Laptops & Electronics > Gaming > Desktop Memory,Computers Laptops & Electronics > Desktop Components > Memory > Gaming Memory;MEMORY > GAMING;;;;;NEOFORZA;simple;1;visible;0
NMUD416E82-3000DG20;FAYE 2X16GB 3000MHZ 32GB KIT;;https://www.micropointsa.co.za/assets/images/products/midrand/original/nmud416e82-3000dg20.jpg;<p><strong>Neo Forza Faye 2X16GB 3000MHZ 32GB KIT - NMUD416E82-3000DG20</strong></p><p>FAYE DDR4 Spec</p><p>Module Type: 288 Pin Unbuffered DIMM Non ECC</p><p>Capacity: 16GBx2</p><p>Frequency: 3000MHz</p><p>Data Transfer: 24 GB/s</p><p>Bandwidth: (PC4 24000)</p><p>Voltage : 1.35V</p><p>CL-Value: CL15-17-17-35</p><p>Heat Sink: Aluminum heat-sink</p><p>Operation System: Desktop or notebook computer with DDR4 Memory Slots</p><p>Required OS : Windows 10/8.1/8/7/Vista/XP</p><p>Warranty: Lifetime warranty</p>;Computers Laptops & Electronics > Gaming > Desktop Memory,Computers Laptops & Electronics > Desktop Components > Memory > Gaming Memory;MEMORY > GAMING;;;;;NEOFORZA;simple;1;visible;0
